engine_id,cycle,true_rul,predicted_rul_xgb
53,88,76,142.21565
53,89,75,135.88441
53,90,74,133.12262
53,91,73,139.48611
53,92,72,114.99217
53,93,71,132.4913
53,94,70,111.80624
53,95,69,103.74104
53,96,68,82.985634
53,97,67,143.24486
53,98,66,124.93436
53,99,65,154.17854
53,100,64,136.3849
53,101,63,173.26901
53,102,62,120.31354
53,103,61,156.70872
53,104,60,125.29337
53,105,59,142.33957
53,106,58,139.35487
53,107,57,133.6193
53,108,56,134.44177
53,109,55,99.7544
53,110,54,110.13326
53,111,53,144.89757
53,112,52,133.24413
53,113,51,115.406494
53,114,50,123.11734
53,115,49,96.66108
53,116,48,130.56883
53,117,47,115.841354
53,118,46,95.93909
53,119,45,100.298195
53,120,44,117.44315
53,121,43,135.60817
53,122,42,104.552414
53,123,41,110.460266
53,124,40,131.4346
53,125,39,163.17065
53,126,38,128.8338
53,127,37,113.57357
53,128,36,121.78784
53,129,35,117.49843
53,130,34,119.7768
53,131,33,128.32745
53,132,32,106.4592
53,133,31,147.59373
53,134,30,124.265434
53,135,29,115.01545
53,136,28,140.13461
53,137,27,95.86553
53,138,26,107.38073
53,139,25,93.00858
53,140,24,114.31961
53,141,23,39.767662
53,142,22,100.203995
53,143,21,116.04415
53,144,20,89.48699
53,145,19,94.85405
53,146,18,68.71626
53,147,17,97.38002
53,148,16,105.42407
53,149,15,52.28279
53,150,14,100.523674
53,151,13,92.76603
53,152,12,33.8135
53,153,11,104.2988
53,154,10,65.76343
53,155,9,94.447754
53,156,8,89.73206
53,157,7,48.30345
53,158,6,35.02777
53,159,5,51.411724
53,160,4,106.21397
53,161,3,51.968792
53,162,2,67.073425
53,163,1,53.039055
53,164,0,19.914999
54,1,120,187.34251
54,2,119,197.0099
54,3,118,190.88272
54,4,117,216.46631
54,5,116,220.33496
54,6,115,227.5463
54,7,114,178.45387
54,8,113,205.4558
54,9,112,215.93935
54,10,111,194.7232
54,11,110,221.33174
54,12,109,165.81319
54,13,108,241.23453
54,14,107,200.9326
54,15,106,204.18437
54,16,105,189.08864
54,17,104,183.71565
54,18,103,179.19257
54,19,102,188.73949
54,20,101,236.97508
54,21,100,209.80724
54,22,99,171.30617
54,23,98,175.47873
54,24,97,201.6339
54,25,96,220.46965
54,26,95,234.43506
54,27,94,190.94286
54,28,93,182.69762
54,29,92,182.51323
54,30,91,166.84558
54,31,90,200.02887
54,32,89,183.99281
54,33,88,200.57124
54,34,87,214.47311
54,35,86,113.157486
54,36,85,163.3675
54,37,84,206.52795
54,38,83,162.83829
54,39,82,174.95647
54,40,81,184.18306
54,41,80,199.85263
54,42,79,175.28818
54,43,78,190.0486
54,44,77,198.01846
54,45,76,173.52011
54,46,75,229.07751
54,47,74,170.14352
54,48,73,163.76166
54,49,72,161.79596
54,50,71,187.54744
54,51,70,197.29996
54,52,69,156.06714
54,53,68,171.55731
54,54,67,188.83102
54,55,66,205.90886
54,56,65,238.47905
54,57,64,162.1301
54,58,63,208.59518
54,59,62,171.25066
54,60,61,183.91992
54,61,60,134.21455
54,62,59,170.67249
54,63,58,182.14583
54,64,57,170.30579
54,65,56,169.19315
54,66,55,199.76271
54,67,54,232.40608
54,68,53,205.52751
54,69,52,158.49324
54,70,51,177.11234
54,71,50,149.41429
54,72,49,164.94373
54,73,48,169.02107
54,74,47,167.14261
54,75,46,187.48738
54,76,45,179.28528
54,77,44,160.38243
54,78,43,152.51656
54,79,42,184.29085
54,80,41,165.29486
54,81,40,195.39801
54,82,39,190.30817
54,83,38,181.04587
54,84,37,188.19318
54,85,36,146.84598
54,86,35,153.74213
54,87,34,175.84825
54,88,33,210.93652
54,89,32,154.19954
54,90,31,175.19617
54,91,30,152.18272
54,92,29,167.62383
54,93,28,186.95367
54,94,27,195.32263
54,95,26,183.92636
54,96,25,176.7463
54,97,24,171.75435
54,98,23,156.56735
54,99,22,177.17313
54,100,21,173.87308
54,101,20,140.22115
54,102,19,159.97356
54,103,18,137.9326
54,104,17,169.47395
54,105,16,185.45116
54,106,15,159.4635
54,107,14,196.42546
54,108,13,172.41902
54,109,12,147.88145
54,110,11,111.55441
54,111,10,139.83842
54,112,9,142.15924
54,113,8,172.30173
54,114,7,163.6258
54,115,6,154.65636
54,116,5,163.65515
54,117,4,132.02011
54,118,3,150.1275
54,119,2,110.67037
54,120,1,169.77295
54,121,0,172.79535
55,1,112,162.16127
55,2,111,154.48535
55,3,110,167.13904
55,4,109,163.07146
55,5,108,170.9198
55,6,107,160.67863
55,7,106,143.5745
55,8,105,147.78293
55,9,104,134.30496
55,10,103,161.05295
55,11,102,178.01108
55,12,101,153.2077
55,13,100,144.54285
55,14,99,111.448715
55,15,98,159.68718
55,16,97,128.70839
55,17,96,150.24498
55,18,95,141.71545
55,19,94,174.93054
55,20,93,154.5205
55,21,92,183.3153
55,22,91,165.48387
55,23,90,141.61171
55,24,89,172.3129
55,25,88,142.45628
55,26,87,156.52243
55,27,86,154.73145
55,28,85,175.79277
55,29,84,148.20541
55,30,83,143.30975
55,31,82,150.86269
55,32,81,152.69774
55,33,80,146.35133
55,34,79,109.47983
55,35,78,155.35405
55,36,77,140.95747
55,37,76,145.63702
55,38,75,144.28622
55,39,74,132.15265
55,40,73,123.49777
55,41,72,122.02151
55,42,71,158.08263
55,43,70,147.9314
55,44,69,159.27284
55,45,68,185.34752
55,46,67,134.02275
55,47,66,133.3902
55,48,65,177.46777
55,49,64,145.72824
55,50,63,156.13748
55,51,62,142.61218
55,52,61,143.01865
55,53,60,141.74588
55,54,59,162.01305
55,55,58,109.59284
55,56,57,121.23001
55,57,56,150.21515
55,58,55,147.16159
55,59,54,142.21123
55,60,53,156.4281
55,61,52,175.73518
55,62,51,146.15372
55,63,50,142.29863
55,64,49,166.14087
55,65,48,172.03531
55,66,47,115.531815
55,67,46,139.8141
55,68,45,157.29
55,69,44,136.29758
55,70,43,186.41748
55,71,42,151.63324
55,72,41,120.0891
55,73,40,148.86464
55,74,39,137.47322
55,75,38,157.26947
55,76,37,155.63928
55,77,36,164.2202
55,78,35,139.78862
55,79,34,163.28827
55,80,33,157.7478
55,81,32,150.31544
55,82,31,111.66837
55,83,30,125.95262
55,84,29,143.38322
55,85,28,174.17058
55,86,27,139.23007
55,87,26,152.33673
55,88,25,121.87067
55,89,24,151.7142
55,90,23,125.516525
55,91,22,139.1608
55,92,21,121.278984
55,93,20,152.4628
55,94,19,154.38837
55,95,18,166.95763
55,96,17,159.03665
55,97,16,138.20988
55,98,15,196.35976
55,99,14,151.505
55,100,13,117.25044
55,101,12,150.21823
55,102,11,116.80671
55,103,10,115.051346
55,104,9,157.4758
55,105,8,124.39315
55,106,7,144.13724
55,107,6,153.75327
55,108,5,165.2252
55,109,4,163.75539
55,110,3,131.1208
55,111,2,125.33437
55,112,1,140.4952
55,113,0,147.36221
56,1,135,119.2338
56,2,134,121.00191
56,3,133,109.05587
56,4,132,78.650566
56,5,131,79.47153
56,6,130,107.83549
56,7,129,134.21573
56,8,128,153.32309
56,9,127,155.30107
56,10,126,83.11394
56,11,125,114.960625
56,12,124,97.60423
56,13,123,90.5531
56,14,122,119.03876
56,15,121,116.78373
56,16,120,67.8176
56,17,119,139.88911
56,18,118,111.588425
56,19,117,105.85994
56,20,116,122.42
56,21,115,131.05959
56,22,114,143.74246
56,23,113,144.07928
56,24,112,126.52456
56,25,111,119.31373
56,26,110,87.11823
56,27,109,127.15193
56,28,108,114.71164
56,29,107,84.66169
56,30,106,110.25484
56,31,105,137.78358
56,32,104,132.83557
56,33,103,111.57409
56,34,102,124.872406
56,35,101,119.33357
56,36,100,103.43152
56,37,99,119.69983
56,38,98,118.090195
56,39,97,97.418396
56,40,96,88.47774
56,41,95,132.79707
56,42,94,112.38068
56,43,93,91.77897
56,44,92,79.77322
56,45,91,105.80939
56,46,90,113.732605
56,47,89,143.64111
56,48,88,114.64192
56,49,87,87.47887
56,50,86,71.64929
56,51,85,120.35375
56,52,84,144.4732
56,53,83,118.5736
56,54,82,115.81189
56,55,81,71.60966
56,56,80,114.75164
56,57,79,55.09204
56,58,78,108.829765
56,59,77,113.135666
56,60,76,87.480156
56,61,75,119.73549
56,62,74,106.74302
56,63,73,55.326393
56,64,72,128.44951
56,65,71,84.81724
56,66,70,75.68034
56,67,69,73.3254
56,68,68,47.401093
56,69,67,89.10742
56,70,66,108.68059
56,71,65,79.10047
56,72,64,52.099373
56,73,63,101.519684
56,74,62,33.515915
56,75,61,87.17327
56,76,60,104.085495
56,77,59,99.348595
56,78,58,90.26521
56,79,57,73.25764
56,80,56,69.51637
56,81,55,58.543327
56,82,54,95.3037
56,83,53,51.845726
56,84,52,79.48743
56,85,51,56.899006
56,86,50,67.30735
56,87,49,71.84003
56,88,48,66.18405
56,89,47,46.304226
56,90,46,44.281723
56,91,45,71.671684
56,92,44,82.10932
56,93,43,120.9743
56,94,42,46.915176
56,95,41,41.627903
56,96,40,41.005245
56,97,39,41.187622
56,98,38,57.773014
56,99,37,72.87845
56,100,36,40.943928
56,101,35,65.07722
56,102,34,84.06857
56,103,33,62.01372
56,104,32,70.346245
56,105,31,45.13178
56,106,30,54.361496
56,107,29,30.55195
56,108,28,44.218533
56,109,27,37.396473
56,110,26,31.687769
56,111,25,48.778107
56,112,24,28.090042
56,113,23,33.49542
56,114,22,14.593893
56,115,21,36.46211
56,116,20,50.48523
56,117,19,33.79503
56,118,18,37.5805
56,119,17,27.858511
56,120,16,40.619537
56,121,15,16.869658
56,122,14,19.67502
56,123,13,25.023169
56,124,12,36.72569
56,125,11,26.570559
56,126,10,23.710318
56,127,9,27.808685
56,128,8,16.506264
56,129,7,17.942156
56,130,6,20.020166
56,131,5,26.969679
56,132,4,17.645428
56,133,3,20.184055
56,134,2,12.940122
56,135,1,14.962199
56,136,0,11.011059
57,1,159,148.54932
57,2,158,123.82272
57,3,157,152.27219
57,4,156,130.17587
57,5,155,158.39052
57,6,154,124.050224
57,7,153,168.19601
57,8,152,127.33084
57,9,151,108.45292
57,10,150,185.59505
57,11,149,147.04561
57,12,148,138.04575
57,13,147,137.65657
57,14,146,139.3885
57,15,145,131.6632
57,16,144,147.65845
57,17,143,159.02061
57,18,142,113.87394
57,19,141,165.38377
57,20,140,141.12247
57,21,139,119.83269
57,22,138,186.86356
57,23,137,153.73889
57,24,136,128.00803
57,25,135,137.25299
57,26,134,151.12143
57,27,133,153.6365
57,28,132,133.70064
57,29,131,169.094
57,30,130,149.4113
57,31,129,109.032005
57,32,128,143.32788
57,33,127,121.2778
57,34,126,136.86874
57,35,125,141.88135
57,36,124,130.38135
57,37,123,129.26106
57,38,122,140.55856
57,39,121,134.01056
57,40,120,119.54068
57,41,119,120.9029
57,42,118,141.31635
57,43,117,129.93867
57,44,116,144.84514
57,45,115,135.39717
57,46,114,103.11206
57,47,113,118.774666
57,48,112,135.90916
57,49,111,146.37958
57,50,110,132.85661
57,51,109,134.24634
57,52,108,137.96945
57,53,107,139.61182
57,54,106,157.6666
57,55,105,138.8005
57,56,104,120.39718
57,57,103,132.39755
57,58,102,129.69304
57,59,101,128.91853
57,60,100,122.74628
57,61,99,160.33597
57,62,98,134.3853
57,63,97,108.55169
57,64,96,174.72424
57,65,95,121.23345
57,66,94,140.80809
57,67,93,147.17929
57,68,92,170.79214
57,69,91,98.58519
57,70,90,125.82956
57,71,89,167.66287
57,72,88,139.117
57,73,87,135.82622
57,74,86,89.18865
57,75,85,125.65029
57,76,84,150.2536
57,77,83,163.46864
57,78,82,152.38759
57,79,81,145.9724
57,80,80,148.65819
57,81,79,115.88137
57,82,78,131.08554
57,83,77,174.59544
57,84,76,125.4355
57,85,75,157.83168
57,86,74,137.97324
57,87,73,133.83728
57,88,72,139.13338
57,89,71,151.58644
57,90,70,136.80101
57,91,69,140.12796
57,92,68,111.28407
57,93,67,140.04366
57,94,66,140.1262
57,95,65,171.42082
57,96,64,112.407425
57,97,63,64.475105
57,98,62,123.94636
57,99,61,129.75154
57,100,60,147.61322
57,101,59,130.83492
57,102,58,158.1778
57,103,57,101.09929
57,104,56,144.48741
57,105,55,132.46173
57,106,54,115.00109
57,107,53,136.69604
57,108,52,138.80461
57,109,51,103.38466
57,110,50,104.29147
57,111,49,134.65826
57,112,48,136.54198
57,113,47,121.315765
57,114,46,127.13325
57,115,45,145.15013
57,116,44,109.01555
57,117,43,107.82769
57,118,42,156.35983
57,119,41,144.72559
57,120,40,112.36877
57,121,39,121.702484
57,122,38,128.98267
57,123,37,114.82676
57,124,36,142.23035
57,125,35,132.43323
57,126,34,95.84265
57,127,33,118.77366
57,128,32,108.545235
57,129,31,131.50182
57,130,30,132.20717
57,131,29,145.99881
57,132,28,127.35191
57,133,27,99.96366
57,134,26,121.23754
57,135,25,131.12283
57,136,24,128.68436
57,137,23,93.84867
57,138,22,151.85854
57,139,21,116.966934
57,140,20,153.82022
57,141,19,154.93939
57,142,18,105.240715
57,143,17,101.79548
57,144,16,104.21092
57,145,15,100.339775
57,146,14,116.921135
57,147,13,137.40767
57,148,12,127.38805
57,149,11,86.61038
57,150,10,105.55576
57,151,9,116.707855
57,152,8,89.497765
57,153,7,136.43222
57,154,6,49.382095
57,155,5,102.98195
57,156,4,107.77958
57,157,3,136.31583
57,158,2,94.6423
57,159,1,52.035652
57,160,0,111.64203
58,1,175,143.77666
58,2,174,172.58604
58,3,173,147.436
58,4,172,170.37297
58,5,171,161.4408
58,6,170,184.05261
58,7,169,167.97075
58,8,168,177.03458
58,9,167,149.6493
58,10,166,139.74222
58,11,165,148.67204
58,12,164,146.13239
58,13,163,119.552124
58,14,162,173.81573
58,15,161,233.78261
58,16,160,153.75075
58,17,159,148.05898
58,18,158,131.23979
58,19,157,142.08798
58,20,156,179.87282
58,21,155,161.34982
58,22,154,161.86328
58,23,153,147.71257
58,24,152,130.66231
58,25,151,168.53427
58,26,150,133.77069
58,27,149,168.53078
58,28,148,170.38737
58,29,147,176.05574
58,30,146,169.8647
58,31,145,146.93616
58,32,144,164.29993
58,33,143,151.52097
58,34,142,153.73955
58,35,141,160.54312
58,36,140,179.22292
58,37,139,153.35155
58,38,138,162.0495
58,39,137,174.14821
58,40,136,156.4721
58,41,135,159.21852
58,42,134,173.69554
58,43,133,157.62738
58,44,132,200.73718
58,45,131,137.534
58,46,130,165.54018
58,47,129,125.03596
58,48,128,158.6506
58,49,127,172.20412
58,50,126,133.50545
58,51,125,145.28934
58,52,124,156.75037
58,53,123,184.4719
58,54,122,146.85892
58,55,121,157.43674
58,56,120,110.6118
58,57,119,123.70053
58,58,118,162.40506
58,59,117,117.81836
58,60,116,152.04115
58,61,115,148.62747
58,62,114,153.83958
58,63,113,162.0189
58,64,112,177.82684
58,65,111,113.67266
58,66,110,162.42357
58,67,109,151.11389
58,68,108,168.73811
58,69,107,198.52731
58,70,106,159.55072
58,71,105,144.57246
58,72,104,164.54855
58,73,103,129.21982
58,74,102,144.22604
58,75,101,139.32591
58,76,100,165.07217
58,77,99,163.12897
58,78,98,194.15709
58,79,97,152.72621
58,80,96,173.39682
58,81,95,140.89473
58,82,94,156.34355
58,83,93,90.25639
58,84,92,140.26993
58,85,91,150.33412
58,86,90,128.9915
58,87,89,131.02896
58,88,88,150.52983
58,89,87,155.3174
58,90,86,150.36937
58,91,85,149.53886
58,92,84,141.83641
58,93,83,145.47641
58,94,82,147.63039
58,95,81,151.15474
58,96,80,115.94461
58,97,79,134.25536
58,98,78,123.58724
58,99,77,153.08533
58,100,76,149.634
58,101,75,136.25603
58,102,74,184.01683
58,103,73,153.74004
58,104,72,171.17473
58,105,71,134.24968
58,106,70,149.07991
58,107,69,139.70073
58,108,68,115.84033
58,109,67,135.20659
58,110,66,118.32528
58,111,65,134.03346
58,112,64,130.45834
58,113,63,139.72754
58,114,62,138.26968
58,115,61,128.22443
58,116,60,151.3643
58,117,59,142.70581
58,118,58,110.56775
58,119,57,113.869644
58,120,56,152.61665
58,121,55,123.6046
58,122,54,133.3047
58,123,53,147.11093
58,124,52,148.00745
58,125,51,125.73055
58,126,50,120.14501
58,127,49,143.49915
58,128,48,133.85992
58,129,47,181.47746
58,130,46,105.44606
58,131,45,146.30464
58,132,44,125.076836
58,133,43,134.80292
58,134,42,115.67875
58,135,41,127.316414
58,136,40,110.45799
58,137,39,101.46139
58,138,38,70.14061
58,139,37,129.0311
58,140,36,137.26962
58,141,35,129.48428
58,142,34,140.78453
58,143,33,123.705284
58,144,32,151.78484
58,145,31,105.98905
58,146,30,129.62663
58,147,29,96.665924
58,148,28,98.454704
58,149,27,125.80457
58,150,26,115.60762
58,151,25,92.86884
58,152,24,90.810524
58,153,23,136.75569
58,154,22,51.07366
58,155,21,124.18119
58,156,20,108.55662
58,157,19,75.45173
58,158,18,101.5412
58,159,17,129.56488
58,160,16,81.124664
58,161,15,104.03639
58,162,14,69.713875
58,163,13,83.670395
58,164,12,110.97613
58,165,11,105.74244
58,166,10,64.762726
58,167,9,47.44012
58,168,8,47.550903
58,169,7,54.215847
58,170,6,67.64716
58,171,5,80.03363
58,172,4,61.648277
58,173,3,54.313946
58,174,2,99.58689
58,175,1,32.509274
58,176,0,36.001495
59,1,93,215.91731
59,2,92,168.87018
59,3,91,174.65775
59,4,90,186.52571
59,5,89,207.53622
59,6,88,183.7557
59,7,87,162.67561
59,8,86,160.22252
59,9,85,173.97949
59,10,84,207.42737
59,11,83,193.98714
59,12,82,160.13084
59,13,81,161.12288
59,14,80,166.0078
59,15,79,150.50499
59,16,78,217.57167
59,17,77,204.89777
59,18,76,181.03654
59,19,75,237.09276
59,20,74,187.15675
59,21,73,180.34747
59,22,72,139.87659
59,23,71,174.09746
59,24,70,161.42267
59,25,69,145.73828
59,26,68,178.79935
59,27,67,194.82242
59,28,66,180.49588
59,29,65,141.70644
59,30,64,198.79823
59,31,63,164.95563
59,32,62,173.25748
59,33,61,164.74681
59,34,60,182.70532
59,35,59,180.07478
59,36,58,195.65749
59,37,57,174.32336
59,38,56,185.11676
59,39,55,165.35287
59,40,54,201.29388
59,41,53,183.85686
59,42,52,163.36427
59,43,51,160.04424
59,44,50,195.7388
59,45,49,179.8595
59,46,48,186.68315
59,47,47,186.42816
59,48,46,165.28221
59,49,45,189.44815
59,50,44,168.18027
59,51,43,174.35246
59,52,42,143.51805
59,53,41,165.62808
59,54,40,161.14021
59,55,39,163.80489
59,56,38,178.3971
59,57,37,191.54526
59,58,36,152.8862
59,59,35,161.6596
59,60,34,166.04605
59,61,33,129.37953
59,62,32,151.41302
59,63,31,173.67944
59,64,30,140.00739
59,65,29,178.21631
59,66,28,171.04626
59,67,27,164.86256
59,68,26,169.14438
59,69,25,182.5075
59,70,24,184.71182
59,71,23,159.42192
59,72,22,155.00784
59,73,21,159.93338
59,74,20,152.85266
59,75,19,128.6267
59,76,18,173.2125
59,77,17,147.82152
59,78,16,198.03261
59,79,15,144.29346
59,80,14,169.38683
59,81,13,148.65068
59,82,12,174.02724
59,83,11,163.72874
59,84,10,181.39821
59,85,9,151.85191
59,86,8,125.81712
59,87,7,161.81061
59,88,6,124.04741
59,89,5,152.64563
59,90,4,142.72253
59,91,3,148.73735
59,92,2,134.16187
59,93,1,143.08316
59,94,0,185.35799
60,1,146,153.70447
60,2,145,117.81921
60,3,144,141.62434
60,4,143,141.56369
60,5,142,158.8544
60,6,141,151.69423
60,7,140,169.63966
60,8,139,143.51666
60,9,138,177.44386
60,10,137,146.192
60,11,136,128.14873
60,12,135,196.58038
60,13,134,130.00664
60,14,133,136.32153
60,15,132,145.27238
60,16,131,158.37842
60,17,130,181.25601
60,18,129,119.599464
60,19,128,145.71495
60,20,127,151.35251
60,21,126,145.19058
60,22,125,128.22842
60,23,124,166.93665
60,24,123,116.39657
60,25,122,105.60689
60,26,121,130.52815
60,27,120,125.224495
60,28,119,65.44139
60,29,118,127.31909
60,30,117,123.4674
60,31,116,127.6459
60,32,115,123.984276
60,33,114,198.97252
60,34,113,136.3905
60,35,112,155.26778
60,36,111,143.37273
60,37,110,121.22306
60,38,109,138.67493
60,39,108,131.86699
60,40,107,146.34534
60,41,106,119.82182
60,42,105,119.29124
60,43,104,130.08208
60,44,103,123.99985
60,45,102,143.03378
60,46,101,133.475
60,47,100,160.05699
60,48,99,137.77322
60,49,98,144.41167
60,50,97,137.22221
60,51,96,139.98143
60,52,95,135.85223
60,53,94,116.18931
60,54,93,124.82417
60,55,92,115.81691
60,56,91,156.68927
60,57,90,140.2987
60,58,89,119.43737
60,59,88,110.76831
60,60,87,142.74919
60,61,86,143.00926
60,62,85,135.22841
60,63,84,123.08512
60,64,83,152.40762
60,65,82,147.85118
60,66,81,118.008026
60,67,80,139.55179
60,68,79,125.88389
60,69,78,112.804504
60,70,77,143.06581
60,71,76,154.25381
60,72,75,141.15988
60,73,74,124.19532
60,74,73,129.17606
60,75,72,146.23523
60,76,71,159.15984
60,77,70,106.64265
60,78,69,140.34213
60,79,68,148.25056
60,80,67,134.10608
60,81,66,143.84885
60,82,65,109.75822
60,83,64,136.63977
60,84,63,111.42235
60,85,62,149.02373
60,86,61,145.12836
60,87,60,133.83733
60,88,59,129.357
60,89,58,154.1401
60,90,57,132.76714
60,91,56,156.52733
60,92,55,144.34142
60,93,54,100.44951
60,94,53,157.80963
60,95,52,113.008156
60,96,51,137.24239
60,97,50,149.24341
60,98,49,125.79987
60,99,48,128.9158
60,100,47,102.846725
60,101,46,143.83937
60,102,45,118.34982
60,103,44,107.60895
60,104,43,129.66443
60,105,42,128.23035
60,106,41,130.07335
60,107,40,102.83715
60,108,39,120.843376
60,109,38,156.78223
60,110,37,140.6722
60,111,36,157.1398
60,112,35,161.77374
60,113,34,114.33044
60,114,33,143.82755
60,115,32,145.24153
60,116,31,140.70003
60,117,30,133.8927
60,118,29,146.94487
60,119,28,124.98408
60,120,27,127.6585
60,121,26,100.0117
60,122,25,121.92035
60,123,24,124.791336
60,124,23,127.1251
60,125,22,149.90715
60,126,21,124.61782
60,127,20,106.87775
60,128,19,140.26407
60,129,18,76.250374
60,130,17,97.47348
60,131,16,125.56365
60,132,15,128.66461
60,133,14,140.23769
60,134,13,106.30242
60,135,12,121.27124
60,136,11,128.64522
60,137,10,118.778595
60,138,9,143.8224
60,139,8,104.40491
60,140,7,140.41806
60,141,6,120.3353
60,142,5,139.53453
60,143,4,144.5959
60,144,3,115.033356
60,145,2,126.52241
60,146,1,124.34841
60,147,0,117.61436
61,1,158,174.56726
61,2,157,206.3899
61,3,156,165.6519
61,4,155,150.54068
61,5,154,232.27818
61,6,153,177.07333
61,7,152,188.78938
61,8,151,156.47725
61,9,150,160.41847
61,10,149,225.65799
61,11,148,169.27748
61,12,147,215.27283
61,13,146,156.54942
61,14,145,191.26346
61,15,144,133.21179
61,16,143,148.32745
61,17,142,137.53043
61,18,141,122.03972
61,19,140,137.50272
61,20,139,199.41463
61,21,138,153.50754
61,22,137,149.52385
61,23,136,174.47368
61,24,135,146.9377
61,25,134,148.65126
61,26,133,174.54831
61,27,132,188.3918
61,28,131,118.81996
61,29,130,158.49966
61,30,129,185.98262
61,31,128,166.6547
61,32,127,172.46565
61,33,126,153.86217
61,34,125,148.27136
61,35,124,192.55537
61,36,123,178.75189
61,37,122,159.68817
61,38,121,166.38454
61,39,120,163.1769
61,40,119,179.29741
61,41,118,198.7996
61,42,117,174.57983
61,43,116,177.49258
61,44,115,148.55617
61,45,114,153.04326
61,46,113,138.09602
61,47,112,187.40887
61,48,111,199.59073
61,49,110,172.5115
61,50,109,162.15244
61,51,108,169.69958
61,52,107,155.42087
61,53,106,174.69006
61,54,105,138.1985
61,55,104,198.80301
61,56,103,203.46269
61,57,102,144.85349
61,58,101,164.20116
61,59,100,177.67583
61,60,99,165.46304
61,61,98,147.07146
61,62,97,166.61157
61,63,96,139.71448
61,64,95,140.70703
61,65,94,166.60057
61,66,93,197.15193
61,67,92,162.94505
61,68,91,168.16449
61,69,90,119.45479
61,70,89,125.19091
61,71,88,176.08101
61,72,87,176.26231
61,73,86,130.76447
61,74,85,149.70056
61,75,84,139.65442
61,76,83,119.079605
61,77,82,178.37828
61,78,81,125.331276
61,79,80,161.1156
61,80,79,144.89182
61,81,78,142.95761
61,82,77,138.1641
61,83,76,116.31169
61,84,75,139.72002
61,85,74,154.88145
61,86,73,126.26046
61,87,72,103.75133
61,88,71,108.240395
61,89,70,150.69118
61,90,69,121.709145
61,91,68,143.19672
61,92,67,155.6758
61,93,66,120.20272
61,94,65,136.48967
61,95,64,134.74005
61,96,63,148.66637
61,97,62,119.69739
61,98,61,157.18459
61,99,60,164.25742
61,100,59,142.10706
61,101,58,99.83833
61,102,57,146.60747
61,103,56,158.60338
61,104,55,130.84782
61,105,54,143.35744
61,106,53,130.18878
61,107,52,91.21736
61,108,51,115.89963
61,109,50,136.35005
61,110,49,99.936386
61,111,48,113.98033
61,112,47,125.70939
61,113,46,95.701584
61,114,45,116.7386
61,115,44,106.35236
61,116,43,130.298
61,117,42,99.944275
61,118,41,100.70541
61,119,40,138.57668
61,120,39,76.654564
61,121,38,133.15308
61,122,37,102.252235
61,123,36,144.81517
61,124,35,118.285904
61,125,34,88.70429
61,126,33,110.18406
61,127,32,136.8479
61,128,31,128.50847
61,129,30,114.3115
61,130,29,104.5442
61,131,28,99.75877
61,132,27,102.40045
61,133,26,81.31827
61,134,25,92.90583
61,135,24,89.743416
61,136,23,115.92265
61,137,22,112.24104
61,138,21,64.274666
61,139,20,114.60228
61,140,19,105.21597
61,141,18,116.85028
61,142,17,101.72403
61,143,16,117.015976
61,144,15,94.526825
61,145,14,85.754585
61,146,13,53.81563
61,147,12,71.895584
61,148,11,31.51037
61,149,10,40.09956
61,150,9,61.963524
61,151,8,69.180374
61,152,7,64.108284
61,153,6,54.81925
61,154,5,42.25417
61,155,4,48.86591
61,156,3,35.58335
61,157,2,37.038868
61,158,1,50.77761
61,159,0,21.22513
62,1,231,167.41505
62,2,230,162.4969
62,3,229,171.2373
62,4,228,186.44568
62,5,227,197.74774
62,6,226,197.11569
62,7,225,192.293
62,8,224,215.17938
62,9,223,174.19048
62,10,222,179.74171
62,11,221,151.62218
62,12,220,200.35394
62,13,219,177.85347
62,14,218,184.37161
62,15,217,136.05522
62,16,216,187.68394
62,17,215,200.81117
62,18,214,189.99132
62,19,213,191.8129
62,20,212,178.99776
62,21,211,218.64984
62,22,210,186.87746
62,23,209,210.77267
62,24,208,170.30728
62,25,207,173.44972
62,26,206,167.76561
62,27,205,178.56766
62,28,204,177.14137
62,29,203,194.15437
62,30,202,167.34407
62,31,201,159.98665
62,32,200,135.42561
62,33,199,176.26982
62,34,198,221.18643
62,35,197,180.90338
62,36,196,210.42401
62,37,195,203.20428
62,38,194,164.60878
62,39,193,253.51399
62,40,192,169.06158
62,41,191,181.7059
62,42,190,178.02208
62,43,189,167.45741
62,44,188,168.66455
62,45,187,236.53136
62,46,186,191.35437
62,47,185,196.19221
62,48,184,213.60992
62,49,183,170.53702
62,50,182,187.93033
62,51,181,206.60269
62,52,180,162.33133
62,53,179,217.6427
62,54,178,189.15092
62,55,177,200.60051
62,56,176,175.65253
62,57,175,176.74998
62,58,174,181.43262
62,59,173,194.85146
62,60,172,173.54993
62,61,171,192.06271
62,62,170,182.85373
62,63,169,188.86728
62,64,168,161.28197
62,65,167,167.16667
62,66,166,192.43599
62,67,165,164.34288
62,68,164,169.31268
62,69,163,182.58058
62,70,162,189.58987
62,71,161,186.88806
62,72,160,164.9378
62,73,159,170.08775
62,74,158,172.69107
62,75,157,194.92114
62,76,156,166.587
62,77,155,197.91682
62,78,154,188.51819
62,79,153,203.6333
62,80,152,201.74057
62,81,151,170.83954
62,82,150,192.7134
62,83,149,192.36281
62,84,148,212.36627
62,85,147,167.04936
62,86,146,177.00914
62,87,145,182.89601
62,88,144,174.94481
